"Activity Name","Operation","actionId","User Name","Source IP","Role","Profile","Country","City","Activity Trust","Trusted For","Trust Reason","ASN","Account ID","IP Organization","Device Type","OS","Browser","Activity Timestamp","Processed Timestamp","Parent Service Name","CSP ID","Sub-Service Name","Instance","Number of Events","File/Report Name","File/Folder Path","File Size","File Type","File Owner","Last Modified","Directory?","Domain","Sharing Enabled?","URL","Report Details","Other Info","targetId","Proxy Type","Proxy Description","Network Type","Region","ASN Name","Device ID","Device Managed"
"FileModifiedExtended","FileModifiedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:38:44:000Z","February 26,2018 14:38:00:000Z","Office365","2698","OneDrive","Default","1","New Section 1.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/New Section 1.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"FileModifiedExtended","FileModifiedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:38:47:000Z","February 26,2018 14:38:00:000Z","Office365","2698","OneDrive","Default","1","New Section 1.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/New Section 1.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"FileModifiedExtended","FileModifiedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:40:10:000Z","February 26,2018 14:40:00:000Z","Office365","2698","OneDrive","Default","1","New Section 1.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/New Section 1.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File accessed","FileAccessed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:25:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Open Notebook.onetoc2","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","onetoc2","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check/Open Notebook.onetoc2","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File accessed","FileAccessed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:26:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Untitled Section.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check/Untitled Section.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File accessed","FileAccessed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","Personal computer","OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0","February 26,2018 14:45:44:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Notebook_from_app","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File accessed","FileAccessed","N/A","user1@shnyhddev05.onmicrosoft.com","23.97.53.153","N/A","N/A","SG","singapore","N/A","N/A","N/A","8075","N/A","microsoft corporation","N/A","unknown","MSWAC","February 26,2018 14:45:47:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Open Notebook.onetoc2","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","onetoc2","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/Open Notebook.onetoc2","hosting","cloud","broadband","01","microsoft corporation","N/A","false"
"File modified","FileModified","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:30:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Open Notebook.onetoc2","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","onetoc2","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check/Open Notebook.onetoc2","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File modified","FileModified","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:34:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Untitled Section.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check/Untitled Section.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File modified","FileModified","N/A","user1@shnyhddev05.onmicrosoft.com","23.97.53.153","N/A","N/A","SG","singapore","N/A","N/A","N/A","8075","N/A","microsoft corporation","N/A","unknown","MSWAC","February 26,2018 14:45:59:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","New Section 1.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/New Section 1.one","hosting","cloud","broadband","01","microsoft corporation","N/A","false"
"FileAccessedExtended","FileAccessedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","23.97.53.153","N/A","N/A","SG","singapore","N/A","N/A","N/A","8075","N/A","microsoft corporation","N/A","unknown","MSWAC","February 26,2018 14:45:48:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","New Section 1.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/New Section 1.one","hosting","cloud","broadband","01","microsoft corporation","N/A","false"
"FileModifiedExtended","FileModifiedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:35:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Untitled Section.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check/Untitled Section.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"FileModifiedExtended","FileModifiedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:38:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","Untitled Section.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check/Untitled Section.one","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"FolderModified","FolderModified","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","unknown","OneNote/16.10/180210 (Mac OS/10.13.3; Desktop; en-US; NonAppStore; Apple/MacBookPro11,4)","February 26,2018 14:45:33:000Z","February 26,2018 14:45:00:000Z","Office365","2698","OneDrive","Default","1","newOneNote-activity-check","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/newOneNote-activity-check","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File accessed","FileAccessed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","Personal computer","OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0","February 26,2018 14:46:17:000Z","February 26,2018 14:46:00:000Z","Office365","2698","SharePoint","Default","1","user1_shnyhddev05_onmicrosoft_com_SThumb.jpg","https://shnyhddev05-my.sharepoint.com/User Photos/Profile Pictures","N/A","jpg","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/User Photos/Profile Pictures/user1_shnyhddev05_onmicrosoft_com_SThumb.jpg","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"FileModifiedExtended","FileModifiedExtended","N/A","user1@shnyhddev05.onmicrosoft.com","23.97.53.153","N/A","N/A","SG","singapore","N/A","N/A","N/A","8075","N/A","microsoft corporation","N/A","unknown","MSWAC","February 26,2018 14:46:01:000Z","February 26,2018 14:46:00:000Z","Office365","2698","OneDrive","Default","1","New Section 1.one","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app","N/A","one","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/Notebook_from_app/New Section 1.one","hosting","cloud","broadband","01","microsoft corporation","N/A","false"
"PageViewed","PageViewed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","Personal computer","OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0","February 26,2018 14:46:08:000Z","February 26,2018 14:46:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File accessed","FileAccessed","N/A","app@sharepoint","52.8.140.255","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_131","February 26,2018 14:51:48:000Z","February 26,2018 14:51:00:000Z","Office365","2698","OneDrive","Default","1","50UniqueCCNsintheWild.docx","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/50UniqueCCNsintheWild.docx","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"File uploaded","FileUploaded","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","Personal computer","OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0","February 26,2018 14:51:35:000Z","February 26,2018 14:51:00:000Z","Office365","2698","OneDrive","Default","1","50UniqueCCNsintheWild.docx","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/50UniqueCCNsintheWild.docx","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"Files downloaded to computer","FileSyncDownloadedFull","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","false","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","OS X","Microsoft SkyDriveSync 17.005.0107.0009 ship; Mac OS X 10.13.3","February 26,2018 14:51:39:000Z","February 26,2018 14:51:00:000Z","Office365","2698","OneDrive","Default","1","50UniqueCCNsintheWild.docx","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/50UniqueCCNsintheWild.docx","N/A","N/A","broadband","tg","bharti airtel ltd.","4e735017-6b5a-5079-a47f-73b69f4fff5d","false"
"File accessed","FileAccessed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","Personal computer","OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0","February 26,2018 15:00:46:000Z","February 26,2018 15:00:00:000Z","Office365","2698","SharePoint","Default","1","user1_shnyhddev05_onmicrosoft_com_SThumb.jpg","https://shnyhddev05-my.sharepoint.com/User Photos/Profile Pictures","N/A","jpg","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/User Photos/Profile Pictures/user1_shnyhddev05_onmicrosoft_com_SThumb.jpg","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"PageViewed","PageViewed","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","Personal computer","OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0","February 26,2018 15:00:41:000Z","February 26,2018 15:00:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File deleted","FileDeleted","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","OS X","Microsoft SkyDriveSync 17.005.0107.0009 ship; Mac OS X 10.13.3","February 26,2018 17:31:09:000Z","February 26,2018 17:31:00:000Z","Office365","2698","OneDrive","Default","1","OF-16484_sharedlink_access_one-more-event-processed.rtf","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","rtf","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/OF-16484_sharedlink_access_one-more-event-processed.rtf","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File deleted","FileDeleted","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","OS X","Microsoft SkyDriveSync 17.005.0107.0009 ship; Mac OS X 10.13.3","February 26,2018 17:31:09:000Z","February 26,2018 17:31:00:000Z","Office365","2698","OneDrive","Default","1","new_violated_file.rtf","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","rtf","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/new_violated_file.rtf","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
"File deleted","FileDeleted","N/A","user1@shnyhddev05.onmicrosoft.com","182.74.3.78","N/A","N/A","IN","hyderabad","N/A","N/A","N/A","9498","N/A","skyhigh networks technologies pvt ltd","N/A","OS X","Microsoft SkyDriveSync 17.005.0107.0009 ship; Mac OS X 10.13.3","February 26,2018 17:31:10:000Z","February 26,2018 17:31:00:000Z","Office365","2698","OneDrive","Default","1","50UniqueCCNsintheWild.docx","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user1_shnyhddev05_onmicrosoft_com/Documents/50UniqueCCNsintheWild.docx","N/A","N/A","broadband","tg","bharti airtel ltd.","N/A","false"
